VARIABLE: MWPC.ZT8.135:PROFILE_H
SINGLE COLUMN CONTINUOUS
DataType: VECTORNUMERIC
Unit: volts
Description: CHARM MWPC horizontal profile

Timestamp (LOCAL_TIME)Array Values
2015-07-01 19:06:08.100,0.15,0.15,0.15,0.16,0.17,0.17,0.19,0.2,0.21,0.22,0.23,0.25,0.28,0.3,0.32,0.33,0.34,0.32,0.3,0.28,0.27,0.27,0.28,0.28,0.25,0.24,0.23,0.21,0.2,0.18,0.17,0.17
2015-07-01 19:06:34.500,0.15,0.15,0.15,0.16,0.16,0.18,0.19,0.2,0.21,0.22,0.24,0.26,0.28,0.3,0.32,0.33,0.33,0.32,0.29,0.28,0.26,0.26,0.26,0.26,0.23,0.22,0.21,0.2,0.19,0.17,0.16,0.16
2015-07-01 19:06:52.500,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-01 19:06:59.700,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-01 19:07:26.100,0.15,0.16,0.16,0.17,0.17,0.18,0.2,0.2,0.21,0.23,0.25,0.27,0.28,0.31,0.33,0.34,0.34,0.33,0.3,0.28,0.26,0.26,0.27,0.26,0.23,0.23,0.22,0.2,0.19,0.17,0.17,0.17
2015-07-01 19:07:44.100,0.15,0.15,0.16,0.16,0.17,0.18,0.19,0.21,0.21,0.22,0.24,0.26,0.29,0.3,0.32,0.34,0.34,0.32,0.3,0.28,0.27,0.26,0.27,0.27,0.24,0.23,0.22,0.21,0.2,0.17,0.17,0.16
2015-07-01 19:07:51.300,0.15,0.15,0.16,0.17,0.17,0.18,0.19,0.21,0.21,0.22,0.24,0.27,0.28,0.3,0.32,0.34,0.34,0.33,0.3,0.29,0.26,0.27,0.28,0.28,0.25,0.24,0.23,0.21,0.2,0.18,0.17,0.17
2015-07-01 19:08:17.700,0.15,0.16,0.15,0.16,0.17,0.18,0.19,0.21,0.21,0.23,0.24,0.26,0.29,0.31,0.32,0.34,0.34,0.32,0.3,0.28,0.26,0.26,0.26,0.26,0.24,0.23,0.22,0.2,0.2,0.17,0.17,0.16
2015-07-01 19:08:35.700,0.15,0.15,0.15,0.16,0.16,0.17,0.19,0.2,0.2,0.21,0.23,0.24,0.27,0.29,0.32,0.33,0.34,0.33,0.3,0.29,0.27,0.28,0.3,0.3,0.27,0.26,0.24,0.21,0.2,0.19,0.18,0.16
2015-07-01 19:08:42.900,0.15,0.15,0.16,0.17,0.17,0.18,0.2,0.21,0.21,0.23,0.24,0.26,0.28,0.31,0.33,0.34,0.34,0.33,0.3,0.29,0.26,0.27,0.28,0.27,0.25,0.24,0.23,0.21,0.2,0.18,0.18,0.17
2015-07-01 19:09:09.300,0.15,0.16,0.16,0.17,0.17,0.19,0.19,0.2,0.21,0.23,0.24,0.26,0.28,0.31,0.33,0.34,0.33,0.32,0.3,0.28,0.26,0.26,0.26,0.25,0.23,0.23,0.22,0.2,0.19,0.18,0.18,0.16
2015-07-01 19:09:27.300,0.14,0.15,0.15,0.16,0.16,0.17,0.18,0.2,0.2,0.21,0.23,0.24,0.26,0.29,0.31,0.33,0.33,0.32,0.3,0.29,0.26,0.27,0.28,0.28,0.25,0.24,0.23,0.21,0.19,0.18,0.17,0.16
2015-07-01 19:09:34.500,0.15,0.15,0.16,0.17,0.17,0.18,0.19,0.21,0.21,0.22,0.25,0.26,0.28,0.31,0.32,0.34,0.34,0.33,0.3,0.28,0.26,0.27,0.28,0.27,0.24,0.24,0.23,0.21,0.2,0.18,0.17,0.16
2015-07-01 19:10:00.900,0.15,0.15,0.16,0.16,0.17,0.18,0.19,0.21,0.21,0.23,0.25,0.26,0.28,0.31,0.32,0.33,0.33,0.32,0.3,0.28,0.26,0.26,0.27,0.27,0.23,0.23,0.22,0.21,0.19,0.17,0.17,0.16
2015-07-01 19:10:18.900,0.15,0.15,0.15,0.16,0.16,0.17,0.18,0.2,0.2,0.21,0.23,0.25,0.27,0.29,0.31,0.33,0.34,0.33,0.31,0.29,0.27,0.28,0.3,0.3,0.26,0.25,0.23,0.21,0.2,0.18,0.17,0.17
2015-07-01 19:10:26.100,0.15,0.15,0.16,0.16,0.17,0.18,0.19,0.21,0.21,0.22,0.25,0.26,0.28,0.31,0.33,0.34,0.34,0.33,0.3,0.28,0.26,0.27,0.27,0.27,0.24,0.23,0.22,0.21,0.19,0.18,0.17,0.17
2015-07-01 19:10:52.500,0.15,0.15,0.16,0.16,0.16,0.18,0.19,0.2,0.21,0.22,0.24,0.26,0.28,0.3,0.32,0.33,0.33,0.32,0.3,0.27,0.26,0.26,0.27,0.26,0.23,0.23,0.22,0.2,0.19,0.17,0.17,0.16
2015-07-01 19:11:10.500,0.15,0.15,0.16,0.16,0.17,0.17,0.18,0.19,0.2,0.21,0.23,0.25,0.27,0.29,0.31,0.33,0.33,0.33,0.31,0.29,0.28,0.27,0.3,0.29,0.26,0.25,0.24,0.22,0.2,0.18,0.18,0.17
2015-07-01 19:11:17.700,0.15,0.15,0.15,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.24,0.26,0.28,0.3,0.32,0.33,0.33,0.33,0.3,0.28,0.26,0.27,0.28,0.28,0.24,0.24,0.23,0.21,0.2,0.18,0.17,0.16
2015-07-01 19:12:02.100,0.15,0.15,0.15,0.16,0.17,0.17,0.19,0.2,0.2,0.21,0.23,0.25,0.27,0.3,0.32,0.33,0.34,0.33,0.31,0.29,0.28,0.28,0.29,0.29,0.26,0.25,0.24,0.21,0.2,0.18,0.18,0.16
2015-07-01 19:12:09.300,0.15,0.15,0.15,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.24,0.26,0.28,0.3,0.32,0.33,0.34,0.32,0.3,0.28,0.26,0.26,0.27,0.27,0.24,0.23,0.22,0.21,0.2,0.18,0.17,0.17
2015-07-01 19:12:35.700,0.14,0.15,0.15,0.16,0.16,0.18,0.19,0.2,0.21,0.22,0.24,0.25,0.28,0.3,0.32,0.33,0.33,0.32,0.29,0.27,0.26,0.25,0.26,0.25,0.23,0.22,0.22,0.2,0.19,0.17,0.17,0.16
2015-07-01 19:12:53.700,0.14,0.15,0.15,0.16,0.16,0.17,0.18,0.2,0.2,0.21,0.23,0.25,0.26,0.28,0.31,0.33,0.33,0.33,0.31,0.29,0.27,0.28,0.3,0.3,0.27,0.27,0.24,0.22,0.21,0.18,0.18,0.16
2015-07-01 19:13:00.900,0.14,0.15,0.15,0.16,0.16,0.18,0.19,0.2,0.21,0.22,0.24,0.25,0.27,0.3,0.32,0.34,0.33,0.32,0.3,0.28,0.26,0.26,0.28,0.27,0.24,0.24,0.23,0.21,0.2,0.17,0.17,0.16
2015-07-01 19:13:27.300,0.15,0.15,0.16,0.16,0.17,0.18,0.18,0.2,0.21,0.22,0.24,0.26,0.28,0.3,0.32,0.33,0.33,0.32,0.29,0.27,0.26,0.26,0.27,0.26,0.24,0.23,0.22,0.2,0.19,0.17,0.17,0.16
2015-07-01 19:13:52.500,0.15,0.16,0.16,0.16,0.17,0.19,0.19,0.21,0.21,0.23,0.24,0.26,0.28,0.31,0.32,0.34,0.34,0.33,0.3,0.28,0.27,0.26,0.27,0.27,0.24,0.24,0.23,0.21,0.2,0.18,0.17,0.16
2015-07-01 19:14:18.900,0.15,0.16,0.16,0.16,0.17,0.18,0.19,0.21,0.21,0.22,0.24,0.26,0.28,0.31,0.32,0.33,0.34,0.32,0.3,0.28,0.26,0.26,0.28,0.27,0.24,0.24,0.23,0.21,0.2,0.18,0.17,0.16
2015-07-01 19:14:36.900,0.14,0.14,0.15,0.16,0.17,0.17,0.18,0.2,0.2,0.21,0.23,0.25,0.26,0.29,0.32,0.33,0.33,0.33,0.31,0.29,0.27,0.27,0.29,0.29,0.26,0.25,0.24,0.21,0.2,0.18,0.18,0.17
2015-07-01 19:14:44.100,0.15,0.15,0.15,0.16,0.17,0.18,0.19,0.21,0.21,0.23,0.24,0.26,0.28,0.3,0.32,0.34,0.34,0.32,0.3,0.28,0.26,0.26,0.27,0.27,0.24,0.23,0.22,0.21,0.19,0.18,0.17,0.17
2015-07-01 19:15:10.500,0.14,0.15,0.15,0.16,0.17,0.17,0.19,0.2,0.21,0.22,0.23,0.26,0.28,0.3,0.31,0.33,0.33,0.32,0.29,0.28,0.26,0.26,0.26,0.26,0.23,0.23,0.22,0.2,0.19,0.17,0.17,0.16
2015-07-01 19:15:28.500,0.14,0.15,0.15,0.16,0.16,0.18,0.18,0.2,0.2,0.21,0.23,0.25,0.27,0.29,0.32,0.33,0.34,0.33,0.3,0.29,0.27,0.28,0.29,0.29,0.25,0.25,0.23,0.21,0.2,0.18,0.18,0.16
2015-07-01 19:16:02.100,0.15,0.16,0.16,0.17,0.17,0.19,0.2,0.21,0.21,0.23,0.25,0.27,0.29,0.32,0.33,0.35,0.34,0.33,0.3,0.29,0.27,0.26,0.27,0.27,0.24,0.23,0.22,0.21,0.2,0.18,0.18,0.17
2015-07-01 19:16:20.100,0.14,0.15,0.15,0.16,0.16,0.17,0.18,0.19,0.2,0.21,0.23,0.24,0.26,0.29,0.31,0.33,0.33,0.33,0.31,0.28,0.27,0.27,0.29,0.28,0.25,0.25,0.23,0.21,0.2,0.18,0.17,0.17
2015-07-01 19:16:27.300,0.15,0.15,0.16,0.16,0.16,0.18,0.19,0.21,0.21,0.23,0.24,0.26,0.28,0.3,0.32,0.33,0.34,0.32,0.3,0.28,0.26,0.27,0.27,0.27,0.24,0.24,0.23,0.21,0.2,0.17,0.17,0.16
2015-07-01 19:16:53.700,0.15,0.16,0.16,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.24,0.26,0.28,0.31,0.33,0.33,0.33,0.32,0.3,0.28,0.26,0.26,0.27,0.27,0.24,0.24,0.22,0.21,0.2,0.17,0.18,0.16
2015-07-01 19:17:11.700,0.15,0.15,0.15,0.16,0.17,0.18,0.19,0.2,0.21,0.21,0.23,0.25,0.28,0.3,0.32,0.34,0.34,0.34,0.31,0.29,0.28,0.28,0.29,0.29,0.26,0.25,0.23,0.21,0.2,0.19,0.18,0.17
2015-07-01 19:17:18.900,0.15,0.15,0.16,0.16,0.17,0.18,0.19,0.21,0.21,0.22,0.24,0.27,0.28,0.31,0.32,0.34,0.34,0.32,0.3,0.29,0.26,0.26,0.27,0.27,0.24,0.24,0.23,0.21,0.2,0.18,0.17,0.17
2015-07-01 19:17:45.300,0.15,0.15,0.16,0.16,0.17,0.18,0.19,0.2,0.21,0.23,0.24,0.26,0.28,0.3,0.32,0.33,0.33,0.32,0.29,0.28,0.26,0.26,0.27,0.27,0.24,0.23,0.22,0.21,0.2,0.18,0.17,0.16
2015-07-01 19:18:03.300,0.15,0.15,0.16,0.16,0.16,0.18,0.18,0.2,0.2,0.21,0.23,0.25,0.27,0.3,0.32,0.33,0.34,0.33,0.31,0.3,0.27,0.28,0.3,0.29,0.26,0.25,0.24,0.21,0.2,0.18,0.18,0.17
2015-07-01 19:18:10.500,0.15,0.15,0.15,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.24,0.26,0.28,0.3,0.32,0.33,0.33,0.32,0.29,0.28,0.26,0.27,0.28,0.29,0.25,0.24,0.23,0.21,0.2,0.18,0.17,0.17
2015-07-01 19:18:36.900,0.15,0.15,0.15,0.16,0.17,0.18,0.19,0.21,0.21,0.22,0.24,0.26,0.28,0.3,0.33,0.33,0.34,0.32,0.3,0.28,0.26,0.26,0.27,0.27,0.25,0.24,0.23,0.21,0.2,0.18,0.17,0.17
2015-07-01 19:18:54.900,0.15,0.15,0.15,0.17,0.17,0.18,0.19,0.2,0.21,0.21,0.23,0.25,0.27,0.3,0.32,0.33,0.34,0.33,0.31,0.29,0.27,0.28,0.29,0.29,0.26,0.25,0.24,0.21,0.2,0.18,0.18,0.17
2015-07-01 19:19:02.100,0.14,0.15,0.16,0.16,0.16,0.18,0.19,0.2,0.21,0.22,0.24,0.25,0.28,0.3,0.33,0.33,0.34,0.32,0.3,0.28,0.26,0.27,0.27,0.27,0.24,0.24,0.22,0.21,0.19,0.18,0.17,0.17
2015-07-01 19:19:28.500,0.14,0.15,0.16,0.16,0.16,0.18,0.19,0.2,0.21,0.22,0.24,0.26,0.27,0.3,0.32,0.33,0.33,0.32,0.29,0.27,0.25,0.26,0.27,0.26,0.24,0.23,0.23,0.2,0.2,0.17,0.17,0.16
2015-07-01 19:19:46.500,0.15,0.15,0.16,0.16,0.17,0.18,0.19,0.2,0.2,0.21,0.23,0.25,0.27,0.3,0.32,0.33,0.34,0.33,0.31,0.29,0.27,0.28,0.29,0.29,0.26,0.26,0.24,0.21,0.2,0.19,0.17,0.17
2015-07-01 19:19:53.700,0.15,0.15,0.15,0.16,0.17,0.18,0.18,0.2,0.21,0.21,0.24,0.26,0.28,0.3,0.31,0.33,0.33,0.32,0.29,0.28,0.26,0.26,0.27,0.27,0.24,0.24,0.23,0.21,0.2,0.17,0.17,0.16
2015-07-01 19:20:20.100,0.15,0.15,0.16,0.16,0.16,0.18,0.19,0.21,0.21,0.22,0.24,0.26,0.28,0.3,0.32,0.33,0.33,0.32,0.3,0.28,0.26,0.26,0.27,0.27,0.23,0.23,0.22,0.21,0.2,0.17,0.18,0.16
2015-07-01 19:20:38.100,0.15,0.15,0.16,0.16,0.16,0.18,0.18,0.2,0.2,0.21,0.23,0.25,0.27,0.3,0.31,0.34,0.34,0.33,0.31,0.29,0.28,0.28,0.29,0.29,0.25,0.25,0.23,0.21,0.2,0.18,0.17,0.17
2015-07-01 19:20:45.300,0.15,0.15,0.16,0.16,0.17,0.18,0.19,0.21,0.21,0.23,0.24,0.26,0.28,0.3,0.32,0.33,0.34,0.32,0.3,0.28,0.26,0.26,0.27,0.27,0.24,0.23,0.22,0.21,0.2,0.18,0.17,0.16
2015-07-01 19:21:11.700,0.15,0.16,0.16,0.17,0.18,0.18,0.19,0.21,0.22,0.23,0.25,0.27,0.29,0.32,0.33,0.34,0.35,0.33,0.3,0.29,0.27,0.26,0.27,0.27,0.24,0.23,0.23,0.21,0.2,0.18,0.18,0.17
2015-07-01 19:21:29.700,0.14,0.14,0.15,0.15,0.16,0.17,0.18,0.19,0.2,0.21,0.23,0.24,0.26,0.28,0.31,0.32,0.33,0.32,0.31,0.29,0.27,0.27,0.29,0.28,0.25,0.24,0.23,0.21,0.2,0.17,0.17,0.16
2015-07-01 19:21:36.900,0.14,0.15,0.16,0.16,0.17,0.18,0.18,0.2,0.2,0.22,0.24,0.25,0.27,0.3,0.32,0.33,0.33,0.31,0.29,0.28,0.25,0.26,0.27,0.26,0.23,0.23,0.22,0.2,0.19,0.17,0.17,0.16
2015-07-01 19:22:03.300,0.14,0.14,0.14,0.15,0.15,0.16,0.17,0.19,0.19,0.2,0.21,0.23,0.25,0.26,0.28,0.3,0.3,0.29,0.27,0.26,0.26,0.29,0.35,0.32,0.27,0.26,0.24,0.21,0.19,0.16,0.16,0.15
2015-07-01 19:22:21.300,0.15,0.15,0.15,0.16,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.24,0.26,0.29,0.31,0.33,0.33,0.33,0.3,0.29,0.27,0.27,0.28,0.28,0.25,0.24,0.22,0.21,0.19,0.18,0.17,0.16
2015-07-01 19:22:28.500,0.15,0.15,0.15,0.16,0.16,0.18,0.19,0.2,0.21,0.22,0.24,0.25,0.28,0.3,0.31,0.33,0.33,0.32,0.29,0.28,0.26,0.26,0.27,0.27,0.24,0.23,0.22,0.21,0.2,0.17,0.17,0.16
2015-07-01 19:22:54.900,0.15,0.16,0.16,0.17,0.17,0.18,0.2,0.21,0.21,0.23,0.25,0.27,0.29,0.32,0.33,0.34,0.34,0.33,0.3,0.29,0.26,0.26,0.27,0.26,0.24,0.23,0.23,0.21,0.2,0.18,0.18,0.17
2015-07-01 19:23:20.100,0.15,0.15,0.15,0.16,0.16,0.18,0.19,0.2,0.21,0.21,0.23,0.25,0.27,0.3,0.32,0.32,0.33,0.32,0.29,0.28,0.26,0.26,0.27,0.27,0.24,0.24,0.23,0.21,0.2,0.17,0.17,0.16
2015-07-01 19:23:46.500,0.15,0.15,0.16,0.16,0.17,0.18,0.19,0.21,0.21,0.23,0.24,0.26,0.28,0.31,0.33,0.34,0.33,0.32,0.3,0.29,0.25,0.26,0.27,0.26,0.23,0.23,0.22,0.21,0.19,0.17,0.17,0.16
2015-07-01 19:24:11.700,0.14,0.15,0.15,0.16,0.16,0.18,0.18,0.2,0.2,0.22,0.23,0.25,0.27,0.3,0.31,0.33,0.33,0.31,0.29,0.27,0.26,0.26,0.26,0.26,0.24,0.23,0.22,0.2,0.19,0.17,0.17,0.16
2015-07-01 19:24:38.100,0.15,0.15,0.16,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.24,0.26,0.28,0.31,0.32,0.33,0.33,0.32,0.29,0.27,0.26,0.26,0.26,0.25,0.23,0.23,0.22,0.2,0.19,0.18,0.17,0.16
2015-07-01 19:24:56.100,0.14,0.15,0.15,0.16,0.16,0.17,0.18,0.2,0.2,0.21,0.22,0.24,0.26,0.29,0.31,0.33,0.33,0.32,0.3,0.29,0.27,0.27,0.28,0.29,0.25,0.24,0.23,0.21,0.2,0.17,0.17,0.16
2015-07-01 19:25:29.700,0.15,0.15,0.15,0.16,0.17,0.18,0.19,0.2,0.21,0.23,0.24,0.26,0.28,0.3,0.32,0.34,0.33,0.32,0.29,0.28,0.26,0.26,0.26,0.26,0.23,0.23,0.22,0.2,0.19,0.18,0.17,0.16
2015-07-01 19:25:47.700,0.15,0.15,0.15,0.16,0.17,0.18,0.19,0.2,0.2,0.22,0.23,0.25,0.27,0.3,0.31,0.33,0.33,0.33,0.3,0.29,0.27,0.27,0.29,0.28,0.25,0.24,0.23,0.21,0.2,0.18,0.17,0.17
2015-07-01 19:25:54.900,0.14,0.15,0.15,0.16,0.17,0.18,0.19,0.2,0.2,0.22,0.24,0.26,0.28,0.3,0.32,0.33,0.34,0.32,0.3,0.28,0.26,0.26,0.27,0.27,0.24,0.23,0.22,0.21,0.19,0.18,0.17,0.17
2015-07-01 19:26:21.300,0.15,0.15,0.15,0.17,0.16,0.18,0.19,0.2,0.21,0.22,0.24,0.26,0.28,0.3,0.32,0.33,0.33,0.32,0.3,0.28,0.26,0.26,0.27,0.26,0.24,0.23,0.22,0.21,0.2,0.18,0.17,0.16
2015-07-01 19:26:39.300,0.14,0.15,0.15,0.16,0.16,0.17,0.18,0.19,0.2,0.21,0.23,0.25,0.26,0.29,0.31,0.33,0.33,0.33,0.3,0.29,0.27,0.28,0.3,0.29,0.26,0.25,0.24,0.21,0.2,0.18,0.17,0.16
2015-07-01 19:26:46.500,0.15,0.15,0.16,0.17,0.17,0.18,0.19,0.21,0.21,0.23,0.24,0.26,0.29,0.3,0.33,0.34,0.34,0.32,0.3,0.28,0.27,0.26,0.27,0.27,0.24,0.23,0.23,0.21,0.2,0.18,0.17,0.17
2015-07-01 19:27:12.900,0.15,0.15,0.15,0.16,0.17,0.18,0.18,0.2,0.21,0.22,0.24,0.26,0.28,0.3,0.32,0.33,0.33,0.31,0.29,0.28,0.26,0.25,0.26,0.26,0.23,0.23,0.22,0.2,0.2,0.17,0.17,0.16
2015-07-01 19:27:30.900,0.14,0.14,0.15,0.16,0.16,0.17,0.18,0.19,0.19,0.21,0.22,0.24,0.26,0.28,0.31,0.33,0.33,0.32,0.3,0.28,0.26,0.27,0.29,0.29,0.25,0.25,0.23,0.21,0.2,0.17,0.17,0.16
2015-07-01 19:27:38.100,0.15,0.15,0.16,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.24,0.26,0.28,0.31,0.32,0.34,0.33,0.32,0.3,0.28,0.26,0.26,0.27,0.26,0.24,0.23,0.22,0.21,0.19,0.18,0.17,0.16
2015-07-01 19:28:04.500,0.15,0.15,0.15,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.24,0.25,0.28,0.3,0.31,0.32,0.33,0.32,0.29,0.28,0.26,0.26,0.27,0.27,0.24,0.24,0.22,0.2,0.2,0.17,0.17,0.16
2015-07-01 19:28:22.500,0.15,0.15,0.15,0.16,0.16,0.17,0.18,0.19,0.2,0.21,0.23,0.25,0.27,0.29,0.31,0.33,0.34,0.32,0.3,0.29,0.27,0.28,0.29,0.3,0.26,0.26,0.24,0.21,0.21,0.18,0.17,0.17
2015-07-01 19:28:29.700,0.14,0.15,0.16,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.23,0.26,0.28,0.3,0.32,0.33,0.33,0.32,0.29,0.28,0.26,0.26,0.27,0.27,0.25,0.23,0.22,0.21,0.2,0.18,0.17,0.17
2015-07-01 19:28:56.100,0.15,0.15,0.15,0.16,0.16,0.18,0.19,0.2,0.21,0.22,0.24,0.26,0.28,0.3,0.32,0.33,0.33,0.31,0.29,0.27,0.26,0.26,0.27,0.26,0.23,0.23,0.22,0.21,0.19,0.17,0.17,0.16
2015-07-01 19:29:14.100,0.14,0.15,0.15,0.16,0.17,0.17,0.18,0.19,0.2,0.21,0.23,0.25,0.27,0.29,0.31,0.32,0.33,0.32,0.3,0.28,0.27,0.27,0.28,0.28,0.25,0.24,0.22,0.21,0.2,0.18,0.17,0.17
2015-07-01 19:29:21.300,0.14,0.15,0.15,0.16,0.17,0.17,0.19,0.2,0.2,0.22,0.23,0.26,0.27,0.3,0.31,0.33,0.33,0.32,0.29,0.27,0.26,0.25,0.27,0.26,0.24,0.23,0.22,0.2,0.19,0.18,0.17,0.16
2015-07-01 19:29:47.700,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-01 19:30:05.700,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-01 19:30:12.900,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-01 19:30:39.300,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-01 19:30:57.300,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-01 19:31:04.500,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-01 19:31:30.900,0.14,0.15,0.15,0.16,0.17,0.17,0.19,0.2,0.21,0.22,0.24,0.25,0.28,0.3,0.31,0.32,0.33,0.31,0.28,0.27,0.25,0.25,0.26,0.26,0.23,0.22,0.21,0.2,0.19,0.17,0.17,0.16
2015-07-01 19:31:56.100,0.15,0.16,0.16,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.24,0.26,0.28,0.31,0.33,0.33,0.34,0.33,0.3,0.29,0.26,0.27,0.27,0.27,0.24,0.23,0.23,0.21,0.2,0.18,0.17,0.16
2015-07-01 19:32:22.500,0.14,0.14,0.15,0.15,0.16,0.17,0.18,0.2,0.2,0.21,0.23,0.25,0.27,0.29,0.31,0.32,0.32,0.31,0.28,0.27,0.25,0.25,0.26,0.26,0.23,0.22,0.21,0.2,0.19,0.17,0.17,0.15
2015-07-01 19:32:40.500,0.14,0.15,0.15,0.16,0.16,0.17,0.18,0.2,0.2,0.21,0.22,0.24,0.27,0.28,0.31,0.33,0.33,0.32,0.3,0.29,0.27,0.27,0.29,0.29,0.26,0.25,0.23,0.21,0.2,0.18,0.17,0.16
